mal_id,english_name,score,genres,popularity
34734,kura High School Girls Cycling Club:We're In Taiwan!!,6.5,"Sports, School, Shounen",7729
34742,Youjo Shenki,6.75,"Military, Comedy, Parody",3733
34745,Magical Circle,7.86,"Adventure, Fantasy, Magic, Comedy, Shounen",3106
34757,TOWN WORKERS,6.08,Slice of Life,12258
34771,Dynamic Chord,4.71,Music,5346
34777,91 Days:Shoal of Time/All Our Yesterdays/Tomorrow and Tomorrow,6.88,"Action, Historical, Drama",2657
34792,Lu Over the Wall,7.43,"Adventure, Music, Supernatural, Fantasy",2727
34798,Laid-Back Camp,8.27,"Slice of Life, Comedy",457
34799,PriPri Chi-chan!!,6.24,"Sci-Fi, Comedy, Shoujo",8088
34800,Action Heroine Cheer Fruits,6.55,"Comedy, School, Slice of Life",4607
34822,Tsukigakirei,8.18,"Romance, School",371
34825,Clean Freak! Aoyama-kun,6.99,"Comedy, Seinen, Sports",1227
34834,Hina Logic – from Luck & Logic,6.68,"Action, Comedy, Fantasy, School",3380
34836,Future Card Buddyfight X,6.33,Game,8131
34839,Sanrio Boys,6.61,"Slice of Life, Drama, School",2529
34840,Fox Fears,6.16,Drama,12550
34849,Forest this flower bloom,6.03,Dementia,12495
34856,Cluster A,5.59,Music,14185
34866,Yu-Gi-Oh! VRAINS,6.64,"Action, Game, Sci-Fi, Fantasy, Shounen",2845
34881,AHO-GIRL,6.9,"Comedy, Romance, School, Shounen",406
34887,Against,5.42,"Dementia, Fantasy",12937
34893,Ancien and the Magic Tablet:Another Story,6.36,"Drama, Fantasy",8038
34901,Beyblade Burst Evolution,6.7,"Action, Adventure, Sci-Fi, Shounen, Sports",5385
34902,Tsuredure Children,7.67,"Comedy, Romance, School, Shounen",249
34910,The Room,5.33,Music,13287
34914,New Game!!,7.76,"Game, Slice of Life, Comedy",743
34915,THE IDOLM@STER SideM,7.18,Music,3921
34933,Kakegurui:Compulsive Gambler,7.42,"Game, Mystery, Psychological, Drama, School, Shounen",97
34934,Love and Lies,6.57,"Drama, Romance, School",507
34939,Tales of the Rays,5.99,"Game, Fantasy",7037
